accelerometer,gyroscope,overall_angle,time
"{'x': -9.153032946777342, 'y': -2.176329309082031, 'z': -1.908178723144531}","{'x': -1.3053435114503817, 'y': -0.15267175572519084, 'z': -1.0916030534351144}",81.6495383255827,2025-04-17 23:09:56.619108
"{'x': -9.227253198242186, 'y': -2.1643583007812497, 'z': -1.8746598999023436}","{'x': -1.3969465648854962, 'y': -0.0916030534351145, 'z': -1.0305343511450382}",81.76531565398926,2025-04-17 23:10:06.625435
"{'x': -9.215282189941405, 'y': -2.1260510742187497, 'z': -1.8914193115234375}","{'x': -1.16793893129771, 'y': -0.06870229007633588, 'z': -0.9236641221374046}",81.81309857202403,2025-04-17 23:10:16.632271
"{'x': -9.258377819824219, 'y': -2.1212626708984375, 'z': -1.7932570434570312}","{'x': -1.2595419847328244, 'y': -0.20610687022900764, 'z': -1.0229007633587786}",81.83402452487712,2025-04-17 23:10:26.638716
"{'x': -9.244012609863281, 'y': -2.288856787109375, 'z': -1.924938134765625}","{'x': -1.1984732824427482, 'y': -0.12213740458015267, 'z': -1.0229007633587786}",81.86398902626554,2025-04-17 23:10:36.645845
"{'x': -9.200916979980468, 'y': -2.157175695800781, 'z': -1.8555062866210936}","{'x': -1.183206106870229, 'y': -0.2366412213740458, 'z': -0.9847328244274809}",81.84023765373827,2025-04-17 23:10:46.652172
"{'x': -9.330203869628905, 'y': -2.288856787109375, 'z': -1.9033903198242186}","{'x': -1.1068702290076335, 'y': -0.21374045801526717, 'z': -1.1450381679389312}",81.8008357582674,2025-04-17 23:10:56.658504
"{'x': -9.272743029785156, 'y': -2.118868469238281, 'z': -1.8171990600585937}","{'x': -1.1908396946564885, 'y': -0.20610687022900764, 'z': -0.8931297709923665}",81.79828126275483,2025-04-17 23:11:06.664843
"{'x': -9.26316622314453, 'y': -2.185906115722656, 'z': -1.879448303222656}","{'x': -1.1297709923664123, 'y': 0.17557251908396945, 'z': -2.6564885496183206}",81.94622689068774,2025-04-17 23:11:16.671810
"{'x': -9.153032946777342, 'y': -2.2361843505859373, 'z': -1.9895815795898437}","{'x': -1.083969465648855, 'y': -1.1526717557251909, 'z': -0.03816793893129771}",81.460323235088,2025-04-17 23:11:26.685273
"{'x': -9.162609753417968, 'y': -2.1739351074218747, 'z': -1.6160861206054686}","{'x': -1.5267175572519085, 'y': -0.08396946564885496, 'z': -0.007633587786259542}",81.64069399376126,2025-04-17 23:11:36.691664
"{'x': -9.236830004882812, 'y': -2.1116858642578125, 'z': -1.8363526733398436}","{'x': -1.3893129770992367, 'y': -0.22137404580152673, 'z': -0.9770992366412213}",81.69761492076728,2025-04-17 23:11:46.702376
"{'x': -9.246406811523437, 'y': -2.0278888061523435, 'z': -1.917755529785156}","{'x': -0.6946564885496184, 'y': 0.7862595419847328, 'z': -2.4580152671755724}",81.9825091695074,2025-04-17 23:11:56.709906
"{'x': -9.227253198242186, 'y': -2.0063409912109376, 'z': -1.9033903198242186}","{'x': -1.3129770992366412, 'y': -0.12213740458015267, 'z': -1.5190839694656488}",82.04856127973963,2025-04-17 23:12:06.716311
"{'x': -9.227253198242186, 'y': -1.9847931762695312, 'z': -1.93451494140625}","{'x': -1.2061068702290076, 'y': -0.19083969465648856, 'z': -1.0}",82.04505963663044,2025-04-17 23:12:16.722652
"{'x': -9.227253198242186, 'y': -1.9847931762695312, 'z': -1.915361328125}","{'x': -1.0458015267175573, 'y': -0.2748091603053435, 'z': -0.8778625954198473}",81.95253310396478,2025-04-17 23:12:26.730229
"{'x': -9.246406811523437, 'y': -1.898601916503906, 'z': -1.89620771484375}","{'x': -1.183206106870229, 'y': -0.4122137404580153, 'z': -1.6793893129770991}",81.84481069625863,2025-04-17 23:12:36.737219
"{'x': -9.251195214843749, 'y': -1.9536685546875, 'z': -1.8243816650390623}","{'x': -1.2900763358778626, 'y': -0.08396946564885496, 'z': -1.381679389312977}",81.92938527487131,2025-04-17 23:12:46.743734
"{'x': -9.205705383300781, 'y': -1.9393033447265624, 'z': -1.89620771484375}","{'x': -1.282442748091603, 'y': -0.3511450381679389, 'z': -0.9847328244274809}",81.8817161090967,2025-04-17 23:12:56.750203
"{'x': -9.275137231445312, 'y': -1.889025109863281, 'z': -2.0757728393554684}","{'x': -1.3740458015267176, 'y': -0.40458015267175573, 'z': -0.366412213740458}",81.82853598474807,2025-04-17 23:13:06.761583
"{'x': -9.253589416503905, 'y': -1.9225439331054686, 'z': -1.8291700683593748}","{'x': -1.2442748091603053, 'y': -0.48854961832061067, 'z': -0.7786259541984732}",81.71278836451066,2025-04-17 23:13:16.768393
"{'x': -9.277531433105468, 'y': -1.917755529785156, 'z': -1.927332336425781}","{'x': -1.1984732824427482, 'y': -0.1450381679389313, 'z': -1.0381679389312977}",81.73561918520066,2025-04-17 23:13:26.775986
"{'x': -9.342174877929686, 'y': -1.936909143066406, 'z': -1.8698714965820311}","{'x': -1.2900763358778626, 'y': -0.10687022900763359, 'z': -1.4274809160305344}",81.81001276386702,2025-04-17 23:13:36.782380
"{'x': -9.241618408203124, 'y': -1.93451494140625, 'z': -1.879448303222656}","{'x': -1.1526717557251909, 'y': -0.0916030534351145, 'z': -1.0534351145038168}",81.84348217637107,2025-04-17 23:13:46.788922
accelerometer,gyroscope,overall_angle,time
"{'x': -9.196128576660156, 'y': 1.1611878051757811, 'z': -3.268085266113281}","{'x': -1.1145038167938932, 'y': -0.1450381679389313, 'z': -1.1068702290076335}",1.3942631520785862,2025-04-17 23:19:15.065306
"{'x': -9.248801013183593, 'y': 1.2306196533203124, 'z': -3.394977954101562}","{'x': -1.083969465648855, 'y': 0.44274809160305345, 'z': -2.83206106870229}",3.0517322493867227,2025-04-17 23:19:25.077821
"{'x': -9.210493786621093, 'y': 1.2234370483398436, 'z': -3.4452561889648434}","{'x': -1.2748091603053435, 'y': -0.31297709923664124, 'z': -1.1908396946564885}",4.304838135470709,2025-04-17 23:19:35.087983
"{'x': -9.042899670410156, 'y': 1.139639990234375, 'z': -3.402160559082031}","{'x': -1.2900763358778626, 'y': -0.1984732824427481, 'z': -0.7786259541984732}",5.602511545159029,2025-04-17 23:19:45.095420
"{'x': -9.299079248046874, 'y': 1.1827356201171875, 'z': -3.399766357421875}","{'x': -1.3587786259541985, 'y': -0.16030534351145037, 'z': -1.2213740458015268}",6.91841570048151,2025-04-17 23:19:55.106607
"{'x': -9.138667736816405, 'y': 1.2641384765625, 'z': -3.399766357421875}","{'x': -1.2290076335877862, 'y': -0.29770992366412213, 'z': -0.9083969465648855}",8.09623252271825,2025-04-17 23:20:05.120261
"{'x': -9.184157568359375, 'y': 1.2330138549804688, 'z': -3.6200329101562496}","{'x': -1.1221374045801527, 'y': -0.19083969465648856, 'z': -1.083969465648855}",9.26711581824138,2025-04-17 23:20:15.130749
"{'x': -9.210493786621093, 'y': 1.2569558715820313, 'z': -3.4261025756835934}","{'x': -1.3969465648854962, 'y': -0.2900763358778626, 'z': -0.9389312977099237}",10.440264771905522,2025-04-17 23:20:25.137450
"{'x': -9.212887988281249, 'y': 1.2521674682617188, 'z': -3.414131567382812}","{'x': -1.2442748091603053, 'y': -0.1984732824427481, 'z': -1.1755725190839694}",11.605538698088596,2025-04-17 23:20:35.144093
"{'x': -9.208099584960937, 'y': 1.22583125, 'z': -3.450044592285156}","{'x': -1.16793893129771, 'y': -0.19083969465648856, 'z': -1.2061068702290076}",12.733093988344717,2025-04-17 23:20:45.151999
"{'x': -9.150638745117186, 'y': 1.2785036865234374, 'z': -3.447650390625}","{'x': -1.297709923664122, 'y': -0.26717557251908397, 'z': -0.9694656488549618}",13.821045493404519,2025-04-17 23:20:55.159385
"{'x': -9.102754711914063, 'y': 1.2521674682617188, 'z': -3.5051112304687497}","{'x': -1.6793893129770991, 'y': -0.33587786259541985, 'z': -1.1221374045801527}",14.934310046298966,2025-04-17 23:21:05.168941
"{'x': -9.234435803222656, 'y': 1.2282254516601563, 'z': -3.265691064453125}","{'x': -1.4427480916030535, 'y': 0.816793893129771, 'z': -0.6717557251908397}",16.591680527562623,2025-04-17 23:21:15.182885
"{'x': -9.038111267089842, 'y': 1.3479355346679687, 'z': -3.2058360229492187}","{'x': -0.7175572519083969, 'y': -0.44274809160305345, 'z': -3.3740458015267176}",17.393275588807967,2025-04-17 23:21:25.192153
"{'x': -9.272743029785156, 'y': 1.235408056640625, 'z': -3.347093920898437}","{'x': -1.3358778625954197, 'y': 0.007633587786259542, 'z': -1.3053435114503817}",18.55614149911004,2025-04-17 23:21:35.203502
"{'x': -9.212887988281249, 'y': 1.3527239379882812, 'z': -3.366247534179687}","{'x': -1.3358778625954197, 'y': -0.3282442748091603, 'z': -1.2061068702290076}",19.5087249314698,2025-04-17 23:21:45.218802
"{'x': -9.198522778320312, 'y': 1.3407529296874998, 'z': -3.2321722412109373}","{'x': -1.251908396946565, 'y': -0.2595419847328244, 'z': -1.1297709923664123}",20.471460362303553,2025-04-17 23:21:55.225508
"{'x': -9.074024291992187, 'y': 1.484405029296875, 'z': -3.4715924072265625}","{'x': -1.16793893129771, 'y': -0.5038167938931297, 'z': -0.7786259541984732}",21.231161543318205,2025-04-17 23:22:05.233424
"{'x': -9.255983618164063, 'y': 1.2904746948242187, 'z': -3.366247534179687}","{'x': -1.1755725190839694, 'y': -0.061068702290076333, 'z': -1.1145038167938932}",22.239263679938002,2025-04-17 23:22:15.242613
"{'x': -9.327809667968749, 'y': 1.3168109130859373, 'z': -3.308786694335937}","{'x': -1.1908396946564885, 'y': -0.16030534351145037, 'z': -1.1374045801526718}",23.18571463400413,2025-04-17 23:22:25.255633
"{'x': -9.157821350097656, 'y': 1.3335703247070312, 'z': -3.4524387939453125}","{'x': -1.3282442748091603, 'y': -0.2595419847328244, 'z': -0.9541984732824428}",24.070772555433468,2025-04-17 23:22:35.262366
"{'x': -9.169792358398437, 'y': 1.2856862915039062, 'z': -3.423708374023437}","{'x': -1.2442748091603053, 'y': 1.9236641221374047, 'z': -0.916030534351145}",26.055797022802565,2025-04-17 23:22:45.269263
"{'x': -9.184157568359375, 'y': 1.3838485595703125, 'z': -3.318363500976562}","{'x': -1.0381679389312977, 'y': -0.48854961832061067, 'z': -1.0916030534351144}",26.710621468522586,2025-04-17 23:22:55.277794
"{'x': -9.210493786621093, 'y': 1.3910311645507811, 'z': -3.306392492675781}","{'x': -1.1068702290076335, 'y': -0.5801526717557252, 'z': -0.9541984732824428}",27.321102011928836,2025-04-17 23:23:05.285597
"{'x': -9.188945971679686, 'y': 1.3263877197265623, 'z': -3.294421484375}","{'x': -1.183206106870229, 'y': -0.4732824427480916, 'z': -0.4351145038167939}",27.99664593144886,2025-04-17 23:23:15.295790
"{'x': -9.167398156738281, 'y': 1.3551181396484375, 'z': -3.4093431640625}","{'x': -1.3206106870229009, 'y': -0.20610687022900764, 'z': -1.2595419847328244}",28.813179275249453,2025-04-17 23:23:25.303308
"{'x': -9.282319836425781, 'y': 1.2593500732421874, 'z': -3.2345664428710936}","{'x': -1.3206106870229009, 'y': -0.015267175572519083, 'z': -1.1297709923664123}",29.741059307245038,2025-04-17 23:23:35.312797
"{'x': -9.143456140136719, 'y': 1.4221557861328125, 'z': -3.404554760742187}","{'x': -1.1374045801526718, 'y': -0.13740458015267176, 'z': -1.0687022900763359}",30.512749714580103,2025-04-17 23:23:45.323984
"{'x': -9.13627353515625, 'y': 1.4508862060546874, 'z': -3.5027170288085934}","{'x': -1.1297709923664123, 'y': -0.0916030534351145, 'z': -0.9236641221374046}",31.279785197974558,2025-04-17 23:23:55.336943
"{'x': -9.145850341796875, 'y': 1.419761584472656, 'z': -3.4452561889648434}","{'x': -1.3282442748091603, 'y': -0.3053435114503817, 'z': -1.3587786259541985}",31.971272222972424,2025-04-17 23:24:05.345621
"{'x': -9.133879333496093, 'y': 1.4604630126953124, 'z': -3.6535517333984373}","{'x': -1.16793893129771, 'y': -0.03816793893129771, 'z': -1.1984732824427482}",32.730740521949606,2025-04-17 23:24:15.352537
"{'x': -9.299079248046874, 'y': 1.4963760375976562, 'z': -3.459621398925781}","{'x': -1.0381679389312977, 'y': 0.061068702290076333, 'z': -1.0763358778625953}",33.52098562781088,2025-04-17 23:24:25.359414
"{'x': -9.162609753417968, 'y': 1.438915197753906, 'z': -3.497928625488281}","{'x': -1.2900763358778626, 'y': -0.3511450381679389, 'z': -1.3053435114503817}",34.12992968453373,2025-04-17 23:24:35.366228
"{'x': -9.18655177001953, 'y': 1.4508862060546874, 'z': -3.421314172363281}","{'x': -1.16793893129771, 'y': -0.22137404580152673, 'z': -0.6870229007633588}",34.77510164622238,2025-04-17 23:24:45.372743
"{'x': -9.042899670410156, 'y': 1.6543933471679686, 'z': -3.5529952636718747}","{'x': -1.3587786259541985, 'y': -0.183206106870229, 'z': -1.1374045801526718}",35.43242179161562,2025-04-17 23:24:55.381022
"{'x': -9.13627353515625, 'y': 1.7645266235351562, 'z': -3.6056677001953124}","{'x': -1.2061068702290076, 'y': -0.24427480916030533, 'z': -1.3053435114503817}",36.00300311892737,2025-04-17 23:25:05.387638
"{'x': -9.160215551757812, 'y': 1.6352397338867186, 'z': -3.430890979003906}","{'x': -1.2366412213740459, 'y': -0.1450381679389313, 'z': -0.9847328244274809}",36.6474415279608,2025-04-17 23:25:15.394447
"{'x': -9.131485131835937, 'y': 1.6543933471679686, 'z': -3.5386300537109374}","{'x': -1.8473282442748091, 'y': 1.1526717557251909, 'z': -1.8702290076335877}",38.07098886084496,2025-04-17 23:25:25.402930
"{'x': -9.181763366699219, 'y': 1.6041151123046875, 'z': -3.5003228271484375}","{'x': -1.2366412213740459, 'y': -0.19083969465648856, 'z': -0.9236641221374046}",38.647940685225805,2025-04-17 23:25:35.412302
"{'x': -9.10993731689453, 'y': 1.6328455322265625, 'z': -3.5003228271484375}","{'x': -1.213740458015267, 'y': -0.061068702290076333, 'z': -1.1221374045801527}",39.26996165225356,2025-04-17 23:25:45.419058
"{'x': -9.14824454345703, 'y': 1.7381904052734374, 'z': -3.39018955078125}","{'x': -1.0, 'y': -0.007633587786259542, 'z': -1.3893129770992367}",39.86432504833194,2025-04-17 23:25:55.427393
"{'x': -9.112331518554686, 'y': 1.6208745239257811, 'z': -3.5721488769531247}","{'x': -1.3282442748091603, 'y': -0.10687022900763359, 'z': -1.0458015267175573}",40.45743011295482,2025-04-17 23:26:05.438350
"{'x': -9.112331518554686, 'y': 1.6232687255859375, 'z': -3.5003228271484375}","{'x': -1.1603053435114503, 'y': -0.37404580152671757, 'z': -0.9312977099236641}",40.87025088561969,2025-04-17 23:26:15.445013
"{'x': -9.241618408203124, 'y': 0.08379705810546874, 'z': 0.6009446166992187}","{'x': -1.2595419847328244, 'y': -0.21374045801526717, 'z': -1.0458015267175573}",41.802008603124634,2025-04-17 23:26:25.451538
"{'x': -9.26316622314453, 'y': 0.0909796630859375, 'z': 0.5985504150390625}","{'x': -1.2213740458015268, 'y': -0.21374045801526717, 'z': -1.0534351145038168}",42.70705058875895,2025-04-17 23:26:35.458206
"{'x': -9.255983618164063, 'y': 0.05985504150390625, 'z': 0.5339069702148437}","{'x': -1.3282442748091603, 'y': -0.2900763358778626, 'z': -1.099236641221374}",43.58626591992955,2025-04-17 23:26:45.465144
"{'x': -9.294290844726563, 'y': 0.15322890625, 'z': 0.5147533569335937}","{'x': -1.1526717557251909, 'y': -0.40458015267175573, 'z': -1.1526717557251909}",44.34698126163012,2025-04-17 23:26:55.472276
"{'x': -9.294290844726563, 'y': 0.06943184814453125, 'z': 0.5027823486328125}","{'x': -1.1145038167938932, 'y': -0.11450381679389313, 'z': -1.1755725190839694}",45.24231577947311,2025-04-17 23:27:05.479235
"{'x': -9.2320416015625, 'y': 0.143652099609375, 'z': 0.37828386230468747}","{'x': -1.1221374045801527, 'y': -0.19083969465648856, 'z': -1.1145038167938932}",46.089670215962606,2025-04-17 23:27:15.485793
"{'x': -9.325415466308593, 'y': 0.1388636962890625, 'z': 0.4261678955078125}","{'x': -1.251908396946565, 'y': -0.24427480916030533, 'z': -1.1450381679389312}",46.91565852929587,2025-04-17 23:27:25.494595
"{'x': -9.248801013183593, 'y': 0.1005564697265625, 'z': 0.45489831542968745}","{'x': -1.099236641221374, 'y': -0.22900763358778625, 'z': -0.9618320610687023}",47.69997711070327,2025-04-17 23:27:35.501506
"{'x': -9.299079248046874, 'y': 0.17238251953125, 'z': 0.3495534423828125}","{'x': -1.297709923664122, 'y': -0.3053435114503817, 'z': -0.9083969465648855}",48.476655954025496,2025-04-17 23:27:45.509913
"{'x': -9.279925634765624, 'y': 0.09816226806640624, 'z': 0.29448680419921874}","{'x': -1.213740458015267, 'y': -0.33587786259541985, 'z': -1.0381679389312977}",49.216544012501686,2025-04-17 23:27:55.520891
"{'x': -9.3086560546875, 'y': 0.07900865478515624, 'z': 0.23702596435546874}","{'x': -1.2366412213740459, 'y': -0.07633587786259542, 'z': -1.0229007633587786}",50.08929814596067,2025-04-17 23:28:05.527373
"{'x': -9.440337145996093, 'y': 0.076614453125, 'z': 0.3112462158203125}","{'x': -1.183206106870229, 'y': -0.0916030534351145, 'z': -1.1374045801526718}",50.91795220531446,2025-04-17 23:28:15.544169
"{'x': -9.275137231445312, 'y': 0.1867477294921875, 'z': 0.3280056274414062}","{'x': -11.274809160305344, 'y': 0.6412213740458015, 'z': 1.4122137404580153}",54.47262820860901,2025-04-17 23:28:25.554475
"{'x': -9.318232861328125, 'y': 0.02633621826171875, 'z': 0.33039982910156246}","{'x': -1.213740458015267, 'y': -0.22137404580152673, 'z': -0.9541984732824428}",55.146804072541464,2025-04-17 23:28:35.565798
"{'x': -9.334992272949219, 'y': 0.05027823486328125, 'z': 0.1580173095703125}","{'x': -1.183206106870229, 'y': -0.1450381679389313, 'z': -1.083969465648855}",55.85500767020581,2025-04-17 23:28:45.573330
"{'x': -9.313444458007812, 'y': 0.05027823486328125, 'z': 0.34237083740234375}","{'x': -1.1221374045801527, 'y': -0.1450381679389313, 'z': -0.9923664122137404}",56.514359149146564,2025-04-17 23:28:55.580191
"{'x': -9.303867651367186, 'y': 0.08140285644531249, 'z': 0.38786066894531246}","{'x': -1.213740458015267, 'y': -0.1984732824427481, 'z': -1.0381679389312977}",57.150336982821855,2025-04-17 23:29:05.587228
"{'x': -9.303867651367186, 'y': 0.14604630126953125, 'z': 0.27293898925781246}","{'x': -1.2671755725190839, 'y': -0.11450381679389313, 'z': -0.9465648854961832}",57.83550285365494,2025-04-17 23:29:15.596026
"{'x': -9.215282189941405, 'y': 0.08140285644531249, 'z': 0.2609679809570312}","{'x': -1.1755725190839694, 'y': -0.21374045801526717, 'z': -1.0381679389312977}",58.44170156040217,2025-04-17 23:29:25.605755
"{'x': -9.30147344970703, 'y': 0.1005564697265625, 'z': 0.1292868896484375}","{'x': -1.1984732824427482, 'y': -0.21374045801526717, 'z': -1.1145038167938932}",59.05325002624822,2025-04-17 23:29:35.615641
"{'x': -9.191340173339842, 'y': 0.1197100830078125, 'z': 0.14604630126953125}","{'x': -1.1603053435114503, 'y': -1.3587786259541985, 'z': -0.4732824427480916}",59.063045825664105,2025-04-17 23:29:45.647523
"{'x': -9.399635717773437, 'y': 0.055066638183593745, 'z': 0.21308394775390624}","{'x': -1.251908396946565, 'y': -0.45038167938931295, 'z': -1.2061068702290076}",59.553062642719844,2025-04-17 23:29:55.657735
"{'x': -9.299079248046874, 'y': 0.055066638183593745, 'z': 0.16041151123046873}","{'x': -1.2748091603053435, 'y': -0.3969465648854962, 'z': -0.9770992366412213}",60.0711992571474,2025-04-17 23:30:05.668402
"{'x': -9.13627353515625, 'y': 0.2753331909179687, 'z': 0.17956512451171874}","{'x': -1.3511450381679388, 'y': -0.366412213740458, 'z': -0.9236641221374046}",60.5828899461075,2025-04-17 23:30:15.675299
